"time","riedon.riedon_current_mA","bms.pack_highest_temp_C","bms.pack_voltage_V","riedon.riedon_couloumb_count"
2025-07-03 14:09:33,-185.333333333333,28.4899997711182,137.903800964355,-31
2025-07-03 14:09:33.5,-185.666666666667,NA,NA,NA
2025-07-03 14:09:34,-185.5,28.4899997711182,137.903396606445,-31
2025-07-03 14:09:34.5,-183.5,28.5200004577637,137.903793334961,-31
2025-07-03 14:09:35,-184,28.5200004577637,137.903594970703,-31
2025-07-03 14:09:35.5,-184.666666666667,28.5200004577637,137.903701782227,-31
2025-07-03 14:09:36,-184,28.5200004577637,137.903900146484,-31
2025-07-03 14:09:36.5,-184,NA,NA,NA
2025-07-03 14:09:37,-184,28.5200004577637,137.903793334961,-31
2025-07-03 14:09:37.5,-187,28.5200004577637,137.903594970703,-32
2025-07-03 14:09:38,-186.5,28.5200004577637,137.903594970703,-32
2025-07-03 14:09:38.5,-185,28.5200004577637,137.903900146484,-32
2025-07-03 14:09:39,-184,NA,NA,NA
2025-07-03 14:09:39.5,-185.5,28.5200004577637,137.903396606445,-32
2025-07-03 14:09:40,-187,NA,NA,NA
2025-07-03 14:09:40.5,-186.333333333333,28.5200004577637,137.903793334961,-32
2025-07-03 14:09:41,-184.666666666667,28.5200004577637,137.904205322266,-32
2025-07-03 14:09:41.5,-185.666666666667,28.5200004577637,137.90299987793,-32
2025-07-03 14:09:42,-187,28.5200004577637,137.903106689453,-32
2025-07-03 14:09:42.5,-186,28.5200004577637,137.902801513672,-33
2025-07-03 14:09:43,-185.5,NA,NA,NA
2025-07-03 14:09:43.5,-184,28.5200004577637,137.902694702148,-33
2025-07-03 14:09:44,-184,28.5200004577637,137.903198242188,-33
2025-07-03 14:09:44.5,-184,28.5200004577637,137.903106689453,-33
2025-07-03 14:09:45,-187.333333333333,28.5200004577637,137.903396606445,-33
2025-07-03 14:09:45.5,-185,28.5200004577637,137.902694702148,-33
2025-07-03 14:09:46,-185.25,28.5200004577637,137.90355682373,-33
2025-07-03 14:09:46.5,-186,28.5200004577637,137.902206420898,-33
2025-07-03 14:09:47,-184,28.5200004577637,137.902694702148,-33
2025-07-03 14:09:47.5,-185.5,NA,NA,NA
2025-07-03 14:09:48,-185.333333333333,28.5200004577637,137.903503417969,-34
2025-07-03 14:09:48.5,-181.5,28.5200004577637,137.903106689453,-34
2025-07-03 14:09:49,-187,28.5400009155273,137.902801513672,-34
2025-07-03 14:09:49.5,-186,28.5400009155273,137.902603149414,-34
2025-07-03 14:09:50,-184,28.5400009155273,137.903305053711,-34
2025-07-03 14:09:50.5,-186,28.5400009155273,137.902603149414,-34
2025-07-03 14:09:51,-184.5,28.5400009155273,137.902297973633,-34
2025-07-03 14:09:51.5,-183.5,NA,NA,NA
2025-07-03 14:09:52,-182.333333333333,28.5400009155273,137.902603149414,-34
2025-07-03 14:09:52.5,-185.333333333333,28.5400009155273,137.903106689453,-34
2025-07-03 14:09:53,-187,28.5400009155273,137.901901245117,-34
2025-07-03 14:09:53.5,-183.5,28.5400009155273,137.902801513672,-35
2025-07-03 14:09:54,-186,28.5400009155273,137.902496337891,-35
2025-07-03 14:09:54.5,-186.5,28.5400009155273,137.901702880859,-35
2025-07-03 14:09:55,-185.666666666667,28.5400009155273,137.903198242188,-35
2025-07-03 14:09:55.5,-183.333333333333,28.5400009155273,137.902404785156,-35
2025-07-03 14:09:56,-184,28.5400009155273,137.901306152344,-35
2025-07-03 14:09:56.5,-184.5,28.5400009155273,137.902603149414,-35
2025-07-03 14:09:57,-185.5,28.5400009155273,137.902694702148,-35
2025-07-03 14:09:57.5,-186,28.5400009155273,137.902206420898,-35
2025-07-03 14:09:58,-187.666666666667,28.5400009155273,137.903198242188,-35
2025-07-03 14:09:58.5,-185,28.5599994659424,137.902099609375,-35
2025-07-03 14:09:59,-184,28.5599994659424,137.902801513672,-36
2025-07-03 14:09:59.5,-183.5,28.5599994659424,137.902297973633,-36
2025-07-03 14:10:00,-186,28.5599994659424,137.902404785156,NA
2025-07-03 14:10:00.5,-183.5,28.5599994659424,137.902496337891,-36
2025-07-03 14:10:01,-187,NA,NA,NA
2025-07-03 14:10:01.5,-186,28.5599994659424,137.902801513672,-36
2025-07-03 14:10:02,-184,28.5599994659424,137.901992797852,-36
2025-07-03 14:10:02.5,-187.333333333333,28.5599994659424,137.902496337891,-36
2025-07-03 14:10:03,-185,28.5599994659424,137.902206420898,-36
2025-07-03 14:10:03.5,-184,28.5599994659424,137.901504516602,-36
2025-07-03 14:10:04,-187.333333333333,28.5599994659424,137.902206420898,-36
2025-07-03 14:10:04.5,-185,28.5599994659424,137.901702880859,-37
2025-07-03 14:10:05,-187.666666666667,28.5599994659424,137.901504516602,-37
2025-07-03 14:10:05.5,-187.333333333333,NA,NA,NA
2025-07-03 14:10:06,-185,28.5599994659424,137.901794433594,-37
2025-07-03 14:10:06.5,-187,28.5599994659424,137.901504516602,-37
2025-07-03 14:10:07,-185.333333333333,28.5599994659424,137.901596069336,-37
2025-07-03 14:10:07.5,-185.666666666667,28.5599994659424,137.902297973633,-37
2025-07-03 14:10:08,-186.666666666667,NA,NA,NA
2025-07-03 14:10:08.5,-185.333333333333,28.5599994659424,137.901992797852,-37
2025-07-03 14:10:09,-183.333333333333,28.5599994659424,137.902206420898,-37
2025-07-03 14:10:09.5,-185,28.5599994659424,137.901397705078,-38
