time,riedon.riedon_current_mA,bms.pack_voltage_V
2025-11-22 13:23:24.499,72.484,136.2804
2025-11-22 13:23:25.000,72.484,136.2794
2025-11-22 13:23:25.498,72.484,136.277
2025-11-22 13:23:25.999,72.484,136.2766
2025-11-22 13:23:26.500,72.484,136.2757
2025-11-22 13:23:27.000,72.484,136.2737
2025-11-22 13:23:27.498,72.484,136.2729
2025-11-22 13:23:28.000,72.484,136.2719
2025-11-22 13:23:28.500,72.484,136.2701
2025-11-22 13:23:28.998,72.484,136.2679
2025-11-22 13:23:29.500,72.484,136.2684
2025-11-22 13:23:30.002,72.484,136.2667
2025-11-22 13:23:30.498,72.484,136.265
2025-11-22 13:23:31.000,72.484,136.2642
2025-11-22 13:23:31.499,72.484,136.2629
2025-11-22 13:23:31.998,72.484,136.2617
2025-11-22 13:23:32.502,72.484,136.26
2025-11-22 13:23:32.998,72.484,136.2587
2025-11-22 13:23:33.499,72.484,136.2581
2025-11-22 13:23:34.002,72.484,136.2563
2025-11-22 13:23:34.499,72.484,136.255
2025-11-22 13:23:34.998,72.484,136.2539
2025-11-22 13:23:35.502,72.484,136.2533
2025-11-22 13:23:35.999,72.484,136.2509
2025-11-22 13:23:36.499,72.484,136.2511
2025-11-22 13:23:36.998,72.484,136.2498
2025-11-22 13:23:37.498,72.484,136.2482
2025-11-22 13:23:37.998,72.484,136.2461
2025-11-22 13:23:38.498,72.484,136.2449
2025-11-22 13:23:38.999,72.484,136.2436
2025-11-22 13:23:39.499,72.484,136.2431
2025-11-22 13:23:39.998,72.484,136.2429
2025-11-22 13:23:40.499,72.484,136.2402
2025-11-22 13:23:41.000,72.484,136.2391
2025-11-22 13:23:41.501,72.484,136.2385
2025-11-22 13:23:42.000,72.484,136.2378
2025-11-22 13:23:42.500,72.484,136.2369
2025-11-22 13:23:43.002,72.484,136.2351
2025-11-22 13:23:43.501,72.484,136.2334
2025-11-22 13:23:43.998,72.484,136.2321
2025-11-22 13:23:44.500,72.484,136.2308
2025-11-22 13:23:44.999,72.484,136.2304
2025-11-22 13:23:45.501,72.484,136.2289
2025-11-22 13:23:45.998,72.484,136.2277
2025-11-22 13:23:46.499,72.484,136.2259
2025-11-22 13:23:47.001,72.484,136.2253
2025-11-22 13:23:47.498,72.484,136.2243
2025-11-22 13:23:47.998,72.484,136.2224
2025-11-22 13:23:48.501,72.484,136.2213
2025-11-22 13:23:48.998,72.484,136.2199
2025-11-22 13:23:49.498,72.484,136.2187
2025-11-22 13:23:49.999,72.484,136.2175
2025-11-22 13:23:50.500,72.484,136.2171
2025-11-22 13:23:50.998,72.484,136.2153
2025-11-22 13:23:51.498,72.484,136.2136
2025-11-22 13:23:52.000,72.484,136.2128
2025-11-22 13:23:52.499,72.484,136.2123
2025-11-22 13:23:52.998,72.484,136.2106
2025-11-22 13:23:53.500,72.484,136.2098
2025-11-22 13:23:54.000,72.484,136.2095
2025-11-22 13:23:54.499,72.484,136.2066
2025-11-22 13:23:54.998,72.484,136.2077
2025-11-22 13:23:55.501,72.484,136.2042
2025-11-22 13:23:55.998,72.484,136.2038
2025-11-22 13:23:56.500,72.484,136.2031
2025-11-22 13:23:56.999,72.484,136.201
2025-11-22 13:23:57.499,72.484,136.2008
2025-11-22 13:23:58.000,72.484,136.1994
2025-11-22 13:23:58.499,72.484,136.1985
2025-11-22 13:23:58.999,72.484,136.197
2025-11-22 13:23:59.498,72.484,136.1963
2025-11-22 13:23:59.998,72.484,136.1942
2025-11-22 13:24:00.499,72.484,136.1939
2025-11-22 13:24:00.998,72.484,136.1921
2025-11-22 13:24:01.499,72.484,136.1917
2025-11-22 13:24:01.999,72.484,136.1905
2025-11-22 13:24:02.498,72.484,136.1884
2025-11-22 13:24:03.000,72.484,136.1883
2025-11-22 13:24:03.498,72.484,136.1872
2025-11-22 13:24:04.000,72.484,136.1851
2025-11-22 13:24:04.501,72.484,136.1845
2025-11-22 13:24:04.999,72.484,136.1828
2025-11-22 13:24:05.500,72.484,136.1817
2025-11-22 13:24:05.999,72.484,136.1804
2025-11-22 13:24:06.498,72.484,136.1796
2025-11-22 13:24:06.998,72.484,136.1795
2025-11-22 13:24:07.498,72.484,136.178
2025-11-22 13:24:07.999,72.484,136.1764
2025-11-22 13:24:08.500,72.484,136.1742
2025-11-22 13:24:08.999,72.484,136.1733
2025-11-22 13:24:09.499,72.484,136.1734
2025-11-22 13:24:10.000,72.484,136.1714
2025-11-22 13:24:10.498,72.484,136.1707
2025-11-22 13:24:11.001,72.484,136.1684
2025-11-22 13:24:11.500,72.484,136.1674
2025-11-22 13:24:11.999,72.484,136.1673
2025-11-22 13:24:12.501,72.484,136.1657
2025-11-22 13:24:12.998,72.484,136.1649
2025-11-22 13:24:13.498,72.484,136.1626
2025-11-22 13:24:13.999,72.484,136.1626
2025-11-22 13:24:14.500,72.484,136.1617
2025-11-22 13:24:14.999,72.484,136.1598
2025-11-22 13:24:15.498,72.484,136.1592
2025-11-22 13:24:16.002,72.484,136.1578
2025-11-22 13:24:16.499,72.484,136.1565
2025-11-22 13:24:16.999,72.484,136.1556
2025-11-22 13:24:17.502,72.484,136.1538
2025-11-22 13:24:17.998,72.484,136.1533
2025-11-22 13:24:18.499,72.484,136.1519
2025-11-22 13:24:19.000,72.484,136.1509
2025-11-22 13:24:19.499,72.484,136.1511
2025-11-22 13:24:19.998,72.484,136.1487
2025-11-22 13:24:20.500,72.484,136.1479
2025-11-22 13:24:20.999,72.484,136.147
2025-11-22 13:24:21.499,72.484,136.1457
2025-11-22 13:24:21.998,72.484,136.1443
2025-11-22 13:24:22.498,72.484,136.1434
2025-11-22 13:24:22.999,72.484,136.1418
2025-11-22 13:24:23.502,72.484,136.1411
2025-11-22 13:24:23.998,72.484,136.1394
2025-11-22 13:24:24.499,72.484,136.1388
2025-11-22 13:24:25.000,72.484,136.1366
2025-11-22 13:24:25.499,72.484,136.1365
2025-11-22 13:24:25.999,72.484,136.1355
2025-11-22 13:24:26.498,72.484,136.1335
2025-11-22 13:24:26.998,72.484,136.1328
2025-11-22 13:24:27.499,72.484,136.1313
2025-11-22 13:24:28.001,72.484,136.1309
2025-11-22 13:24:28.499,72.484,136.1293
2025-11-22 13:24:28.998,72.484,136.1287
2025-11-22 13:24:29.498,72.484,136.1269
2025-11-22 13:24:29.999,72.484,136.1269
2025-11-22 13:24:30.499,72.484,136.1249
2025-11-22 13:24:31.000,72.484,136.1239
2025-11-22 13:24:31.501,72.484,136.1225
2025-11-22 13:24:31.999,72.484,136.1214
2025-11-22 13:24:32.501,72.484,136.1206
2025-11-22 13:24:32.999,72.484,136.1191
2025-11-22 13:24:33.499,72.484,136.1185
2025-11-22 13:24:34.000,72.484,136.1169
2025-11-22 13:24:34.000,72.484,136.1169
2025-11-22 13:24:34.499,72.484,136.1159
2025-11-22 13:24:34.998,72.484,136.1144
2025-11-22 13:24:35.502,72.484,136.1136
2025-11-22 13:24:35.998,72.484,136.1127
2025-11-22 13:24:36.499,72.484,136.1114
2025-11-22 13:24:37.002,72.484,136.1107
2025-11-22 13:24:37.498,72.484,136.1097
2025-11-22 13:24:37.999,72.484,136.1092
2025-11-22 13:24:38.502,72.484,136.1079
2025-11-22 13:24:38.999,72.484,136.1064
2025-11-22 13:24:39.499,72.484,136.1055
2025-11-22 13:24:40.003,72.484,136.1039
2025-11-22 13:24:40.499,72.484,136.1027
2025-11-22 13:24:40.999,72.484,136.1014
2025-11-22 13:24:41.502,72.484,136.1008
2025-11-22 13:24:41.999,72.484,136.0999
2025-11-22 13:24:42.498,72.484,136.0987
2025-11-22 13:24:43.002,72.484,136.0971
2025-11-22 13:24:43.498,72.484,136.0965
2025-11-22 13:24:43.999,72.484,136.0952
2025-11-22 13:24:44.503,72.484,136.0932
2025-11-22 13:24:44.999,72.484,136.0934
2025-11-22 13:24:45.499,72.484,136.0926
2025-11-22 13:24:46.003,72.484,136.0913
2025-11-22 13:24:46.500,72.484,136.0889
2025-11-22 13:24:47.000,72.484,136.0891
2025-11-22 13:24:47.504,72.484,136.0875
2025-11-22 13:24:48.000,72.484,136.0862
2025-11-22 13:24:48.501,72.484,136.0852
2025-11-22 13:24:49.004,72.484,136.0844
2025-11-22 13:24:49.498,72.484,136.0835
2025-11-22 13:24:49.999,72.484,136.0828
2025-11-22 13:24:50.500,72.484,136.0815
2025-11-22 13:24:50.999,72.484,136.0803
2025-11-22 13:24:51.501,72.484,136.0789
2025-11-22 13:24:51.998,72.484,136.0785
2025-11-22 13:24:52.499,72.484,136.0762
2025-11-22 13:24:53.002,72.484,136.076
2025-11-22 13:24:53.500,72.484,136.0755
2025-11-22 13:24:53.999,72.484,136.0744
2025-11-22 13:24:54.498,72.484,136.0722
2025-11-22 13:24:54.998,72.484,136.0716
2025-11-22 13:24:55.499,72.484,136.0696
2025-11-22 13:24:55.999,72.484,136.0687
2025-11-22 13:24:56.500,72.484,136.0688
2025-11-22 13:24:56.998,72.484,136.0664
2025-11-22 13:24:57.499,72.484,136.0667
2025-11-22 13:24:58.000,72.484,136.0656
2025-11-22 13:24:58.500,72.484,136.0637
2025-11-22 13:24:58.998,72.484,136.062
2025-11-22 13:24:59.500,72.484,136.0619
2025-11-22 13:25:00.000,72.484,136.0601
2025-11-22 13:25:00.499,72.484,136.0601
2025-11-22 13:25:01.000,72.484,136.0583
2025-11-22 13:25:01.501,72.484,136.0563
2025-11-22 13:25:01.999,72.484,136.0564
2025-11-22 13:25:02.498,72.484,136.0549
2025-11-22 13:25:02.998,72.484,136.0544
2025-11-22 13:25:03.499,72.484,136.0524
2025-11-22 13:25:04.000,72.484,136.0528
2025-11-22 13:25:04.499,72.484,136.0503
2025-11-22 13:25:04.999,72.484,136.0495
2025-11-22 13:25:05.500,72.484,136.0493
2025-11-22 13:25:05.998,72.484,136.0485
2025-11-22 13:25:06.499,72.484,136.0473
2025-11-22 13:25:07.000,72.484,136.0453
2025-11-22 13:25:07.502,72.484,136.0452
2025-11-22 13:25:07.999,72.484,136.0437
2025-11-22 13:25:08.498,72.484,136.0416
2025-11-22 13:25:09.001,72.484,136.0418
2025-11-22 13:25:09.499,72.484,136.0405
2025-11-22 13:25:10.000,72.484,136.0379
2025-11-22 13:25:10.501,72.484,136.0387
2025-11-22 13:25:10.999,72.484,136.0371
2025-11-22 13:25:11.500,72.484,136.0343
2025-11-22 13:25:11.998,72.484,136.0349
2025-11-22 13:25:12.499,72.484,136.0335
2025-11-22 13:25:13.000,72.484,136.0337
2025-11-22 13:25:13.499,72.484,136.03
2025-11-22 13:25:13.999,72.484,136.0312
2025-11-22 13:25:14.500,72.484,136.0301
2025-11-22 13:25:15.000,72.484,136.0272
2025-11-22 13:25:15.499,72.484,136.0279
2025-11-22 13:25:15.998,72.484,136.0252
2025-11-22 13:25:16.501,72.484,136.0251
2025-11-22 13:25:16.998,72.484,136.0249
2025-11-22 13:25:17.500,72.484,136.0233
2025-11-22 13:25:17.999,72.484,136.0213
2025-11-22 13:25:18.498,72.484,136.0217
2025-11-22 13:25:18.998,72.484,136.0211
2025-11-22 13:25:19.499,72.484,136.0185
2025-11-22 13:25:19.999,72.484,136.0192
2025-11-22 13:25:20.500,72.484,136.0173
2025-11-22 13:25:21.000,72.484,136.0157
2025-11-22 13:25:21.498,72.484,136.0144
2025-11-22 13:25:22.000,72.484,136.0148
2025-11-22 13:25:22.499,72.484,136.0129
2025-11-22 13:25:22.999,72.484,136.0119
2025-11-22 13:25:23.500,72.484,136.0107
2025-11-22 13:25:23.999,72.484,136.0097
2025-11-22 13:25:24.498,72.484,136.0088
2025-11-22 13:25:25.000,72.484,136.0079
2025-11-22 13:25:25.500,72.484,136.0069
2025-11-22 13:25:25.999,72.484,136.0051
2025-11-22 13:25:26.500,72.484,136.0044
2025-11-22 13:25:26.999,72.484,136.0038
2025-11-22 13:25:27.499,72.484,136.0017
2025-11-22 13:25:27.998,72.484,136.0007
2025-11-22 13:25:28.499,72.484,136.0003
2025-11-22 13:25:28.999,72.484,135.9988
2025-11-22 13:25:29.500,72.484,135.998
2025-11-22 13:25:29.999,72.484,135.9977
2025-11-22 13:25:30.499,72.484,135.9961
2025-11-22 13:25:30.998,72.484,135.9946
2025-11-22 13:25:31.500,72.484,135.9929
2025-11-22 13:25:31.998,72.484,135.9931
2025-11-22 13:25:32.498,72.484,135.9916
2025-11-22 13:25:32.999,72.484,135.9907
2025-11-22 13:25:33.499,72.484,135.9899
2025-11-22 13:25:34.000,72.484,135.9886
2025-11-22 13:25:34.499,72.484,135.9869
2025-11-22 13:25:35.001,72.484,135.9861
2025-11-22 13:25:35.498,72.484,135.986
2025-11-22 13:25:35.999,72.484,135.9846
2025-11-22 13:25:36.501,72.484,135.9832
2025-11-22 13:25:37.000,72.484,135.9821
2025-11-22 13:25:37.498,72.484,135.9811
2025-11-22 13:25:37.998,72.484,135.9796
2025-11-22 13:25:38.500,72.484,135.9798
2025-11-22 13:25:38.998,72.484,135.978
2025-11-22 13:25:39.499,72.484,135.9761
2025-11-22 13:25:40.000,72.484,135.9754
2025-11-22 13:25:40.501,72.484,135.9748
2025-11-22 13:25:40.999,72.484,135.973
2025-11-22 13:25:41.498,72.484,135.9722
2025-11-22 13:25:41.998,72.484,135.9712
2025-11-22 13:25:42.499,72.484,135.9699
2025-11-22 13:25:43.003,72.484,135.9696
2025-11-22 13:25:43.499,72.484,135.9678
2025-11-22 13:25:43.998,72.484,135.9664
2025-11-22 13:25:44.502,72.484,135.9666
2025-11-22 13:25:44.998,72.484,135.9641
2025-11-22 13:25:45.499,72.484,135.9644
2025-11-22 13:25:46.002,72.484,135.963
2025-11-22 13:25:46.499,72.484,135.9621
2025-11-22 13:25:46.998,72.484,135.9613
2025-11-22 13:25:47.502,72.484,135.9591
2025-11-22 13:25:47.999,72.484,135.9569
2025-11-22 13:25:48.499,72.484,135.9572
2025-11-22 13:25:49.002,72.484,135.9565
2025-11-22 13:25:49.500,72.484,135.9558
2025-11-22 13:25:50.000,72.484,135.9555
2025-11-22 13:25:50.500,72.484,135.9537
2025-11-22 13:25:50.999,72.484,135.9522
2025-11-22 13:25:51.499,72.484,135.9512
2025-11-22 13:25:52.000,72.484,135.9495
2025-11-22 13:25:52.502,72.484,135.9489
2025-11-22 13:25:52.998,72.484,135.9481
2025-11-22 13:25:53.498,72.484,135.9474
2025-11-22 13:25:53.999,72.484,135.9455
2025-11-22 13:25:54.499,72.484,135.9445
2025-11-22 13:25:55.003,72.484,135.9439
2025-11-22 13:25:55.498,72.484,135.9425
2025-11-22 13:25:55.998,72.484,135.9417
2025-11-22 13:25:56.502,72.484,135.941
2025-11-22 13:25:56.998,72.484,135.9398
2025-11-22 13:25:57.499,72.484,135.9394
2025-11-22 13:25:58.002,72.484,135.9377
2025-11-22 13:25:58.499,72.484,135.9366
2025-11-22 13:25:58.998,72.484,135.9356
2025-11-22 13:25:59.502,72.484,135.9349
2025-11-22 13:25:59.998,72.484,135.9346
2025-11-22 13:26:00.498,72.484,135.9332
2025-11-22 13:26:01.000,72.484,135.9329
2025-11-22 13:26:01.499,72.484,135.9312
2025-11-22 13:26:01.999,72.484,135.9295
2025-11-22 13:26:02.502,72.484,135.9298
2025-11-22 13:26:02.999,72.484,135.9283
2025-11-22 13:26:03.499,72.484,135.9263
2025-11-22 13:26:04.000,72.484,135.9265
2025-11-22 13:26:04.501,72.484,135.9239
2025-11-22 13:26:04.998,72.484,135.9247
2025-11-22 13:26:05.500,72.484,135.9218
2025-11-22 13:26:06.000,72.484,135.9216
2025-11-22 13:26:06.499,72.484,135.9207
2025-11-22 13:26:07.001,72.484,135.921
2025-11-22 13:26:07.500,72.484,135.9183
2025-11-22 13:26:07.999,72.484,135.918
2025-11-22 13:26:08.500,72.484,135.9161
2025-11-22 13:26:09.000,72.484,135.9153
2025-11-22 13:26:09.499,72.484,135.9146
2025-11-22 13:26:09.998,72.484,135.914
2025-11-22 13:26:10.499,72.484,135.9116
2025-11-22 13:26:10.999,72.484,135.9114
2025-11-22 13:26:11.500,72.484,135.9111
2025-11-22 13:26:11.998,72.484,135.9088
2025-11-22 13:26:12.498,72.484,135.9077
2025-11-22 13:26:12.998,72.484,135.9065
2025-11-22 13:26:13.499,72.484,135.9064
2025-11-22 13:26:14.000,72.484,135.9044
2025-11-22 13:26:14.500,72.484,135.9047
2025-11-22 13:26:14.999,72.484,135.903
2025-11-22 13:26:15.501,72.484,135.9016
2025-11-22 13:26:15.998,72.484,135.9011
2025-11-22 13:26:16.498,72.484,135.899
2025-11-22 13:26:17.001,72.484,135.8983
2025-11-22 13:26:17.500,72.484,135.898
2025-11-22 13:26:17.999,72.484,135.8961
2025-11-22 13:26:18.498,72.484,135.8961
2025-11-22 13:26:19.000,72.484,135.895
2025-11-22 13:26:19.499,72.484,135.8931
2025-11-22 13:26:19.999,72.484,135.8926
2025-11-22 13:26:20.500,72.484,135.8911
2025-11-22 13:26:20.999,72.484,135.8877
2025-11-22 13:26:21.499,72.484,135.8883
2025-11-22 13:26:22.000,72.484,135.8878
2025-11-22 13:26:22.499,72.484,135.8874
2025-11-22 13:26:22.998,72.484,135.8857
2025-11-22 13:26:23.501,72.484,135.8853
2025-11-22 13:26:23.999,72.484,135.8832
2025-11-22 13:26:24.499,72.484,135.8833
2025-11-22 13:26:25.001,72.484,135.8814
2025-11-22 13:26:25.499,72.484,135.8808
2025-11-22 13:26:25.999,72.484,135.8798
2025-11-22 13:26:26.501,72.484,135.8784
2025-11-22 13:26:26.999,72.484,135.8786
2025-11-22 13:26:27.499,72.484,135.8756
2025-11-22 13:26:28.000,72.484,135.8763
2025-11-22 13:26:28.498,72.484,135.8747
2025-11-22 13:26:28.998,72.484,135.8733
2025-11-22 13:26:29.503,72.484,135.8727
2025-11-22 13:26:29.999,72.484,135.8707
2025-11-22 13:26:30.499,72.484,135.87
2025-11-22 13:26:31.000,72.484,135.8696
2025-11-22 13:26:31.499,72.484,135.8682
2025-11-22 13:26:31.999,72.484,135.8675
2025-11-22 13:26:32.500,72.484,135.8672
2025-11-22 13:26:33.000,72.484,135.8649
2025-11-22 13:26:33.499,72.484,135.8643
2025-11-22 13:26:34.000,72.484,135.8635
2025-11-22 13:26:34.499,72.484,135.8624
2025-11-22 13:26:34.998,72.484,135.8607
2025-11-22 13:26:35.498,72.484,135.8603
2025-11-22 13:26:36.000,72.484,135.859
2025-11-22 13:26:36.499,72.484,135.8578
2025-11-22 13:26:37.002,72.484,135.8571
2025-11-22 13:26:37.499,72.484,135.8563
2025-11-22 13:26:37.999,72.484,135.856
2025-11-22 13:26:38.502,72.484,135.8547
2025-11-22 13:26:38.998,72.484,135.8532
2025-11-22 13:26:39.499,72.484,135.8529
2025-11-22 13:26:40.002,72.484,135.8519
2025-11-22 13:26:40.499,72.484,135.8512
2025-11-22 13:26:40.999,72.484,135.8496
2025-11-22 13:26:41.502,72.484,135.8486
2025-11-22 13:26:41.999,72.484,135.8482
2025-11-22 13:26:42.499,72.484,135.8462
2025-11-22 13:26:43.003,72.484,135.8452
2025-11-22 13:26:43.499,72.484,135.845
2025-11-22 13:26:43.998,72.484,135.8432
2025-11-22 13:26:44.500,72.484,135.843
2025-11-22 13:26:44.999,72.484,135.8412
2025-11-22 13:26:45.499,72.484,135.8399
2025-11-22 13:26:45.998,72.484,135.84
2025-11-22 13:26:46.499,72.484,135.8381
2025-11-22 13:26:46.999,72.484,135.8368
2025-11-22 13:26:47.500,72.484,135.8365
2025-11-22 13:26:47.999,72.484,135.8346
2025-11-22 13:26:48.499,72.484,135.834
2025-11-22 13:26:49.000,72.484,135.8323
2025-11-22 13:26:49.498,72.484,135.8314
2025-11-22 13:26:49.999,72.484,135.831
2025-11-22 13:26:50.500,72.484,135.8292
2025-11-22 13:26:50.999,72.484,135.8279
2025-11-22 13:26:51.499,72.484,135.8273
2025-11-22 13:26:51.998,72.484,135.8267
2025-11-22 13:26:52.499,72.484,135.8246
2025-11-22 13:26:52.998,72.484,135.8247
2025-11-22 13:26:53.502,72.484,135.8237
2025-11-22 13:26:53.999,72.484,135.8235
2025-11-22 13:26:54.499,72.484,135.8221
2025-11-22 13:26:55.002,72.484,135.8201
2025-11-22 13:26:55.499,72.484,135.8204
2025-11-22 13:26:55.999,72.484,135.8183
2025-11-22 13:26:56.502,72.484,135.8169
2025-11-22 13:26:56.998,72.484,135.8163
2025-11-22 13:26:57.499,72.484,135.8157
2025-11-22 13:26:58.002,72.484,135.8146
2025-11-22 13:26:58.498,72.484,135.8139
2025-11-22 13:26:58.998,72.484,135.8122
2025-11-22 13:26:59.502,72.484,135.8108
2025-11-22 13:26:59.999,72.484,135.8111
2025-11-22 13:27:00.499,72.484,135.8108
2025-11-22 13:27:00.998,72.484,135.8091
2025-11-22 13:27:01.501,72.484,135.808
2025-11-22 13:27:01.998,72.484,135.8076
2025-11-22 13:27:02.500,72.484,135.8059
2025-11-22 13:27:02.998,72.484,135.8046
2025-11-22 13:27:03.499,72.484,135.8037
2025-11-22 13:27:03.998,72.484,135.8031
2025-11-22 13:27:04.499,72.484,135.801
2025-11-22 13:27:04.998,72.484,135.8018
2025-11-22 13:27:05.500,72.484,135.8002
2025-11-22 13:27:06.000,72.484,135.7988
2025-11-22 13:27:06.499,72.484,135.798
2025-11-22 13:27:07.000,72.484,135.797
2025-11-22 13:27:07.500,72.484,135.796
2025-11-22 13:27:07.998,72.484,135.7951
2025-11-22 13:27:08.500,72.484,135.7941
2025-11-22 13:27:08.998,72.484,135.7936
2025-11-22 13:27:09.498,72.484,135.7922
2025-11-22 13:27:10.000,72.484,135.7918
2025-11-22 13:27:10.498,72.484,135.7899
2025-11-22 13:27:10.999,72.484,135.7886
2025-11-22 13:27:11.500,72.484,135.7884
2025-11-22 13:27:11.999,72.484,135.7872
2025-11-22 13:27:12.501,72.484,135.7867
2025-11-22 13:27:13.000,72.484,135.7849
2025-11-22 13:27:13.499,72.484,135.7844
2025-11-22 13:27:14.001,72.484,135.7835
2025-11-22 13:27:14.500,72.484,135.783
2025-11-22 13:27:14.998,72.484,135.78
2025-11-22 13:27:15.502,72.484,135.7793
2025-11-22 13:27:16.000,72.484,135.7779
2025-11-22 13:27:16.498,72.484,135.7778
2025-11-22 13:27:16.998,72.484,135.7765
2025-11-22 13:27:17.498,72.484,135.7761
2025-11-22 13:27:17.998,72.484,135.7745
2025-11-22 13:27:18.501,72.484,135.7734
2025-11-22 13:27:19.000,72.484,135.7725
2025-11-22 13:27:19.499,72.484,135.771
2025-11-22 13:27:20.001,72.484,135.7709
2025-11-22 13:27:20.500,72.484,135.7699
2025-11-22 13:27:20.998,72.484,135.7691
2025-11-22 13:27:21.499,72.484,135.7667
2025-11-22 13:27:22.000,72.484,135.7663
2025-11-22 13:27:22.500,72.484,135.7661
2025-11-22 13:27:22.999,72.484,135.7631
2025-11-22 13:27:23.498,72.484,135.764
2025-11-22 13:27:24.001,72.484,135.7632
2025-11-22 13:27:24.499,72.484,135.7624
2025-11-22 13:27:25.000,72.484,135.7603
2025-11-22 13:27:25.498,72.484,135.7613
2025-11-22 13:27:25.998,72.484,135.7587
2025-11-22 13:27:26.500,72.484,135.7575
2025-11-22 13:27:26.999,72.484,135.7559
2025-11-22 13:27:27.499,72.484,135.7562
2025-11-22 13:27:28.000,72.484,135.7557
2025-11-22 13:27:28.500,72.484,135.7548
2025-11-22 13:27:28.998,72.484,135.7527
2025-11-22 13:27:29.500,72.484,135.7531
2025-11-22 13:27:30.000,72.484,135.7508
2025-11-22 13:27:30.499,72.484,135.7492
2025-11-22 13:27:30.998,72.484,135.7489
2025-11-22 13:27:31.499,72.484,135.748
2025-11-22 13:27:31.999,72.484,135.7468
2025-11-22 13:27:32.500,72.484,135.745
2025-11-22 13:27:32.999,72.484,135.7458
2025-11-22 13:27:33.498,72.484,135.7432
2025-11-22 13:27:34.000,72.484,135.7416
2025-11-22 13:27:34.499,72.484,135.7419
2025-11-22 13:27:34.999,72.484,135.7415
2025-11-22 13:27:35.498,72.484,135.7396
2025-11-22 13:27:36.000,72.484,135.7385
2025-11-22 13:27:36.498,72.484,135.7377
2025-11-22 13:27:36.998,72.484,135.7354
2025-11-22 13:27:37.500,72.484,135.7356
2025-11-22 13:27:37.999,72.484,135.7355
2025-11-22 13:27:38.500,72.484,135.7329
2025-11-22 13:27:39.000,72.484,135.7329
2025-11-22 13:27:39.499,72.484,135.732
2025-11-22 13:27:40.000,72.484,135.7303
2025-11-22 13:27:40.501,72.484,135.7298
2025-11-22 13:27:40.999,72.484,135.7283
2025-11-22 13:27:41.500,72.484,135.7269
2025-11-22 13:27:41.999,72.484,135.7268
2025-11-22 13:27:42.499,72.484,135.7247
2025-11-22 13:27:43.000,72.484,135.7244
2025-11-22 13:27:43.498,72.484,135.7225
2025-11-22 13:27:43.999,72.484,135.7222
2025-11-22 13:27:44.500,72.484,135.721
2025-11-22 13:27:44.999,72.484,135.721
2025-11-22 13:27:45.499,72.484,135.7191
2025-11-22 13:27:46.002,72.484,135.7172
2025-11-22 13:27:46.498,72.484,135.7173
2025-11-22 13:27:46.998,72.484,135.7167
2025-11-22 13:27:47.502,72.484,135.7157
2025-11-22 13:27:47.999,72.484,135.7142
2025-11-22 13:27:48.499,72.484,135.7147
2025-11-22 13:27:49.002,72.484,135.7122
2025-11-22 13:27:49.499,72.484,135.7108
2025-11-22 13:27:49.999,72.484,135.7106
2025-11-22 13:27:50.498,72.484,135.7079
2025-11-22 13:27:50.999,72.484,135.7083
2025-11-22 13:27:51.499,72.484,135.7078
2025-11-22 13:27:52.000,72.484,135.7061
2025-11-22 13:27:52.499,72.484,135.7052
2025-11-22 13:27:53.001,72.484,135.7042
2025-11-22 13:27:53.500,72.484,135.7025
2025-11-22 13:27:53.998,72.484,135.7036
2025-11-22 13:27:54.501,72.484,135.7008
2025-11-22 13:27:55.000,72.484,135.7
2025-11-22 13:27:55.499,72.484,135.6994
2025-11-22 13:27:56.001,72.484,135.6981
2025-11-22 13:27:56.498,72.484,135.6967
2025-11-22 13:27:56.999,72.484,135.6968
2025-11-22 13:27:57.501,72.484,135.6953
2025-11-22 13:27:58.000,72.484,135.6934
2025-11-22 13:27:58.499,72.484,135.6928
2025-11-22 13:27:58.998,72.484,135.6916
2025-11-22 13:27:59.500,72.484,135.6907
2025-11-22 13:27:59.999,72.484,135.69
2025-11-22 13:28:00.501,72.484,135.6887
2025-11-22 13:28:00.998,72.484,135.6885
2025-11-22 13:28:01.498,72.484,135.6882
2025-11-22 13:28:01.999,72.484,135.6855
2025-11-22 13:28:02.500,72.484,135.6849
2025-11-22 13:28:02.999,72.484,135.685
2025-11-22 13:28:03.499,72.484,135.6833
2025-11-22 13:28:03.998,72.484,135.6814
2025-11-22 13:28:04.498,72.484,135.6818
2025-11-22 13:28:04.999,72.484,135.6799
2025-11-22 13:28:05.500,72.484,135.6798
2025-11-22 13:28:05.998,72.484,135.6786
2025-11-22 13:28:06.500,72.484,135.6762
2025-11-22 13:28:06.998,72.484,135.6758
2025-11-22 13:28:07.499,72.484,135.6747
2025-11-22 13:28:08.000,72.484,135.6734
2025-11-22 13:28:08.498,72.484,135.6726
2025-11-22 13:28:08.999,72.484,135.6713
2025-11-22 13:28:09.501,72.484,135.6697
2025-11-22 13:28:09.998,72.484,135.6694
2025-11-22 13:28:10.499,72.484,135.6681
2025-11-22 13:28:10.998,72.484,135.6673
2025-11-22 13:28:11.500,72.484,135.6667
2025-11-22 13:28:11.999,72.484,135.6655
2025-11-22 13:28:12.499,72.484,135.6639
2025-11-22 13:28:12.998,72.484,135.6636
2025-11-22 13:28:13.499,72.484,135.6632
2025-11-22 13:28:13.999,72.484,135.6621
2025-11-22 13:28:14.500,72.484,135.6614
2025-11-22 13:28:15.000,72.484,135.659
2025-11-22 13:28:15.498,72.484,135.6591
